"Does the following tweet have positive sentiment to the Google company ? 
Check this video out -- Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/fiTI6ZIA ®πÅ @youtube #android #nexus #google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
Thanks to Steffen Krause #Microsoft for a great SQL Server Session @EuropeanSP.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
With #Windows 8, #Microsoft can't forget past antitrust issues http://t.co/z4jWLQVu","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
ICS on the Galaxy Nexus has very smooth and responsive screen and widget navigation. #Google #Android #ICS","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
I love #twitter #twitterswag","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Starting to doubt #google android policy: no released android sources since 2.3.3! Curious for an opensource project to say the least...","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
#twitter is a fad. Was addicted now I don't rly care.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
#appleupdates
2 success stories- iPhone & iPad 2.
Now been on phone to Apple 45 mins. iPad 1 WILL not. Wasting my time 
@apple
#Replaceit!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Updated live wallpaper. Virtual buttons that disappear when you are in full screen mode. More awesome widgets. #Android #Google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@apple give me my apps back!!!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay, you metro! http://t.co/sQnE1iLb via @Telegraph","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
#twitter app also doesn't show me the conversation when I touch a tweet.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
I need to get off #twitter","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
But fb still sucks &amp; #twitter beats it anyday!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Good to see #Google finally turning their focus on user experience. http://t.co/AYhOKgo8 #IceCreamSandwich #Android","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
What's wrong with Siri today @apple","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
none of my apps work after the new ios from @apple. what do i do?!?","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Nokia workers ask, is chief executive a #Microsoft mole? http://t.co/lWJP9GiU","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
#google #galaxynexus #icecream great","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
Can't wait until I can visit the holodeck! Thanks for sharing. RT @karljuhlke Beam me up #Microsoft! Microsoft has... http://t.co/ZGbk3xnK","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
""Yeh behatreen samay hay parivar honeka"" says the #microsoft #ad in hindi. Preaching family values to indians? Get a local ad agency guys","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Just downloaded IOS 5. It's better than I expected! #thankyou @apple","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
From which companies do you experience the best customer service aside from @zappos and @apple?","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
RT @ralphbin: #Microsoft Research shows #Holodesk - looks like science fiction, but is science fact http://t.co/w5OCrbpm  Cool but  no sound","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) http://t.co/JZmVBdNm","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/eZjCzLt6","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
RT @LCmediaHouse: 4chan's Chris Poole: #Facebook & #Google Are Doing It Wrong http://t.co/ZIxfa91N | via @RWW #socialmedia","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Is it me or does my #iPhone run slower since the #iOS 5 update? @apple @Verizon","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/VtYbqI91","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Inline keyboard spell check is nice #ICS with native voice dictation. #Android #Google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Icecream Sandwich looking good so far. #android #google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
another android demo #fail! #google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
Anyone else having trouble with the (i)Pad #twitter app not updating @'s? I get notified but can't see them in the app.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Probably the best #IceCreamSandwich (yet)! #Samsung and #Google's event live blog by @engadget! Why haven't I switched to #Android again?","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
#google #icecreamsandwich totally blowing #Apple iShit away...","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
RT @MikeFerri: If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
RT @SebasCoulombe: Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
RT @Mr_Lister: Loves the new presentations tool for Google Docs - particularly themes and adding video via URL #google #sd33 #edchat #ed ...","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :(","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Fantastic work from #Samsung and #Google on the #GalaxyNexus superphone and the new #Android #ICS. Very impressive.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
Dear #twitter I have missed you. Promise i'll keep in touch more often","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@blackberry is like the #Titanic and it seems everyone is running for the @apple #iPhone life rafts and there won't be enough for everyone!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple, I'm going back to your Genius Bar to complain. #annoyed","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Skype often crashing: #microsoft, what are you doing?","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
RT @schestowitz: When #Microsoft broke the law it played ""victim"". Now it engages in racketeering, calls victims ""outlaws"" (""respect our ...","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
ICS #android is going to kill both Mango #wmp #microsoft and #rimm.  it already killed webOS and Nokia OS...","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Suddenly lost all address book on @3GS iPhone. And someone was using my @Apple ID. It all fucked up.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Why book @Apple Genius Bar if after 2.5 hours you still can't be served. Disappointing Apple Store Sydney. #thanksfornothing","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
The new #Samsungnexus and 4.0 OS make the #iPhone4s look like an old bag phone. Nice job #Google and #Samsung.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
#Twitter timeline and mentions up the shit :(","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
This Data Usage feature looks amazing on ICS. #android #samsung #google #GALAXYNexus","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Where is my iPhone!?!?!?!
@apple","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@PrJusto Don't question the @Apple they will remember your dissent!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
RT @derryXOwners: I like #twitter","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
first thing on #google's to do list: hire a performance coach.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
#android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wowww..  #google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
Apple + Microsoft...The Difference: How #Apple Eclipsed #Microsoft @PSFK: http://t.co/Rmi8oSMi #brand #brands #marketing #innovation","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Microsoft licensing process is annoying !!!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#microsoft #careers site is giving errors for any thing i search!! #weird
http://t.co/vJ2JpKtM http://t.co/02dYONXz","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#BOFH excuse #447: According to #Microsoft, it's by design | #IFollowBack #Instantly","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
Got this new #twitter app and a fresh ass theme with it! FWM","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
I just sent my grandma a post card using my #CardsApp thanks @Apple","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
*singing*! everytime  I  try  to leave something keeps  pulling me  back  (me  back) telling me  I  need  #Twitter & all that. lol  (:","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
New macbook is too sick @apple","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
I lovee #Twitter   #swaag!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
I sware to go, #windows and #microsoft will be the death of me...I don't know why I keep giving windows (cont) http://t.co/3rkOchzr","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
I love @apple service . My case has cracked 3x and I go in and they hand me a case and I walk out","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
iPhone users find the nearest trash for your device it's the correct place ! #Android #Apple #Google #iPhone","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
@theresamarosy haha k, thought everybody knew #Microsoft sucks.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@Apple unhappy again with service/product quality. Won't buy @Apple again.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
fuck that facebook bullshit. #twitter bitch","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
RT @JoelBurns: Dear @Apple, it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls & texts
&gt;(","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
Laying down on my bed and I'm on my favorite app. #twitternation #twitter &gt; #facebook","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade  ...","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Hey @apple why can't I share a reminder list from my iPhone?
Also why can't I login to the iCloud webpage to modify sharing from my phone?","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
The next #Google #Nexus phone is here!!. http://t.co/edSwoXoC","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
@MatthewGPhy One Operating System to rule them all and in the darkness bind them.  #Microsoft","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
The #Google guys are illustrating the perils of a live demonstration admirably. #GalaxyNexus #ICS #Android","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Slick beam capabilities included in Android 4.0. Touch 2 devices together and select ""Beam"" and content is transferred #Google #Android #ICS","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
S/O to @apple for replacing my phone for free®π","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem ""acceptable""","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
I hate tron theme #Google #ICS","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
I keep forgettin how much i really like #Twitter lol","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
dear #google & #samsung... learn some presentation 101 first. please.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
RT @Assim99: Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Iphone 4s almost had me ... ALMOST !! Ice Cream Sandwich FTW !! http://t.co/p32Ehduq #android #google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Why is #Google whoring for SAMSUNG? #ICS","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
#excellent #AngryBirds #Google #Chrome #Commercial 1080p HD http://t.co/LLsLrxFM via @youtube","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Dear @Apple,Congratulations, I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
RT @SamsungMobileCA: #GALAXYNexus has arrived! #Samsung #Google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
RT @JoelBurns: Dear @Apple, it's me again. Thanks for beautiful new iOS features. But I miss some of the old ones. Like making calls & t ...","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
I became a #Citizenship #Member at @Microsoft ...Thanks #GOD :) #MSPEgypt #Microsoft","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
Yep it's official, my tweets that get RT'd aren't showing me when they get RT'd. Dammit #Twitter, sometimes it's #Love/Hate thing we have!!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
If you didn't know - Free #Microsoft #HTML5 @Webcamps on West Coast MountainView Redmond Portland check them out  http://t.co/L86OWQRE","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Just apply for a job at @Apple, hope they call me lol","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
My#Dell comp on shitty #Microsoft vista blue screened i swear this is steve jobs ghost coming back to finish what he started#appledomination","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
RT @mainey_maine: RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/ ...","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
@MsTapoutBarbie Yep figured my shit is jacked. Dammit #Twitter!!","[""yes"", ""no""]"
